Code,Concentration,TimeSM,T,H%,Wind_dir,Wind_vel,UR200,WA200,GR200,IN200,RO200,UR600,WA600,GR600,IN600,RO600,UR1000,WA1000,GR1000,IN1000,RO1000,UR2000,WA2000,GR2000,IN2000,RO2000,UR4000,WA4000,GR4000,IN4000,RO4000,CorIN2,CorOUT2,CorIN6,CorOUT6,CorIN10,CorOUT10,CorIN15,CorOUT15,CorIN30,CorOUT30
PL0012A,42.9334,2017-04-26 15:00:00,6.3,94.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,46.0026,2017-04-26 16:00:00,6.1,94.0,Wind blowing from the north-northeast,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,44.953,2017-04-26 17:00:00,5.8,94.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,43.4987,2017-04-26 18:00:00,5.8,93.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,43.6193,2017-04-26 19:00:00,5.3,95.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,38.5704,2017-04-26 20:00:00,5.2,95.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,35.8349,2017-04-26 21:00:00,5.1,96.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,33.0011,2017-04-26 22:00:00,5.0,96.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,29.222,2017-04-26 23:00:00,5.0,96.0,Wind blowing from the north-northwest,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.98,0.965,0.325,0.52,0.14,0.29000000000000004,0.06,0.14,0.015,0.055
PL0012A,29.5715,2017-04-27 00:00:00,5.0,95.0,Wind blowing from the east-northeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,25.32,2017-04-27 01:00:00,4.7,97.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,23.9911,2017-04-27 02:00:00,4.6,97.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,25.7662,2017-04-27 03:00:00,4.7,97.0,Wind blowing from the north,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,19.1849,2017-04-27 04:00:00,4.5,97.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,21.3552,2017-04-27 05:00:00,4.3,97.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,30.1944,2017-04-27 06:00:00,4.4,97.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,25.8758,2017-04-27 07:00:00,4.3,97.0,Wind blowing from the north,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,33.8291,2017-04-27 08:00:00,4.4,95.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,24.86,2017-04-27 09:00:00,4.5,96.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,25.2281,2017-04-27 10:00:00,4.9,94.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,21.194000000000006,2017-04-27 11:00:00,5.2,93.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,24.3548,2017-04-27 12:00:00,5.6,91.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,22.9543,2017-04-27 13:00:00,5.8,90.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,24.7228,2017-04-27 14:00:00,5.2,92.0,Wind blowing from the north,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,28.9751,2017-04-27 15:00:00,4.7,96.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,31.0277,2017-04-27 16:00:00,4.7,96.0,Wind blowing from the north-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,35.4888,2017-04-27 17:00:00,4.6,96.0,Wind blowing from the north-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.95,0.44,0.62,0.205,0.345,0.09,0.3,0.025,0.125
PL0012A,35.789,2017-04-27 18:00:00,4.6,96.0,Wind blowing from the north-east,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,35.1685,2017-04-27 19:00:00,4.5,96.0,Wind blowing from the north-east,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,37.1252,2017-04-27 20:00:00,4.5,96.0,Wind blowing from the east-northeast,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,29.8684,2017-04-27 21:00:00,4.4,97.0,Wind blowing from the east-northeast,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,22.1426,2017-04-27 22:00:00,4.4,98.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,16.2202,2017-04-27 23:00:00,4.6,98.0,Wind blowing from the east-northeast,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,12.3822,2017-04-28 00:00:00,4.5,97.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,11.9516,2017-04-28 01:00:00,4.4,98.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,11.9727,2017-04-28 02:00:00,4.6,98.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,13.2112,2017-04-28 03:00:00,4.7,98.0,Wind blowing from the east-northeast,6.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,14.7941,2017-04-28 04:00:00,4.8,98.0,Wind blowing from the north-east,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,19.5954,2017-04-28 05:00:00,4.8,98.0,Wind blowing from the north-east,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.63,0.91,0.69,0.75,0.34,0.5,0.15,0.52,0.04,0.23
PL0012A,23.9303,2017-04-28 06:00:00,5.1,98.0,Wind blowing from the east-northeast,6.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,22.2274,2017-04-28 07:00:00,5.2,99.0,Wind blowing from the east-northeast,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,22.3628,2017-04-28 08:00:00,5.6,99.0,Wind blowing from the north,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.96,0.99,0.19,0.49,0.07,0.19,0.03,0.08,0.01,0.02
PL0012A,22.8498,2017-04-28 09:00:00,6.0,97.0,Wind blowing from the north-northwest,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.98,0.965,0.325,0.52,0.14,0.29000000000000004,0.06,0.14,0.015,0.055
PL0012A,19.3141,2017-04-28 10:00:00,6.5,94.0,Wind blowing from the east-northeast,1.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.7949999999999999,0.8500000000000001,0.84,0.59,0.665,0.42,0.505,0.37,0.41,0.19
PL0012A,22.3704,2017-04-28 11:00:00,6.6,95.0,Wind blowing from the west-southwest,2.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,18.7668,2017-04-28 12:00:00,6.8,95.0,Wind blowing from the south-southwest,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.7949999999999999,0.62,0.44,0.345,0.205,0.3,0.09,0.125,0.025
PL0012A,20.5058,2017-04-28 13:00:00,6.9,94.0,Wind blowing from the west-southwest,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,38.324,2017-04-28 14:00:00,7.6,93.0,Wind blowing from the west,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,38.637,2017-04-28 15:00:00,6.9,94.0,Wind blowing from the south-west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,44.1826,2017-04-28 16:00:00,6.0,97.0,Wind blowing from the south-west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,44.6378,2017-04-28 17:00:00,5.5,98.0,Wind blowing from the south-west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,45.4609,2017-04-28 18:00:00,5.4,98.0,Wind blowing from the south-west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,43.7584,2017-04-28 19:00:00,5.2,98.0,Wind blowing from the south-southwest,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.7949999999999999,0.62,0.44,0.345,0.205,0.3,0.09,0.125,0.025
PL0012A,42.3014,2017-04-28 20:00:00,5.1,98.0,Wind blowing from the west-southwest,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,42.755,2017-04-28 21:00:00,4.6,98.0,Wind blowing from the south-west,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,32.7816,2017-04-28 23:00:00,4.6,95.0,Wind blowing from the west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,24.9742,2017-04-29 00:00:00,4.2,96.0,Wind blowing from the west,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,22.3366,2017-04-29 01:00:00,3.9,96.0,Wind blowing from the west-southwest,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,26.4161,2017-04-29 02:00:00,3.7,96.0,Wind blowing from the west-southwest,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,26.3974,2017-04-29 03:00:00,3.7,97.0,Wind blowing from the west-southwest,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,21.97,2017-04-29 04:00:00,3.8,97.0,Wind blowing from the south-west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,22.0617,2017-04-29 05:00:00,4.2,94.0,Wind blowing from the west-southwest,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,22.8927,2017-04-29 06:00:00,4.3,93.0,Wind blowing from the west-southwest,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,29.1057,2017-04-29 07:00:00,4.6,92.0,Wind blowing from the west-southwest,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.8500000000000001,0.7949999999999999,0.59,0.84,0.42,0.665,0.37,0.505,0.19,0.41
PL0012A,35.0993,2017-04-29 08:00:00,5.0,89.0,Wind blowing from the west,5.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,43.7763,2017-04-29 09:00:00,6.0,86.0,Wind blowing from the west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,45.7445,2017-04-29 10:00:00,6.5,86.0,Wind blowing from the south-west,4.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.91,0.63,0.75,0.69,0.5,0.34,0.52,0.15,0.23,0.04
PL0012A,44.2271,2017-04-29 11:00:00,7.9,75.0,Wind blowing from the west,6.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,45.82,2017-04-29 12:00:00,9.6,61.0,Wind blowing from the west,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.79,0.96,0.43,0.99,0.34,0.99,0.22,0.86,0.15,0.78
PL0012A,45.992,2017-04-29 13:00:00,8.9,68.0,Wind blowing from the south-southwest,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.7949999999999999,0.62,0.44,0.345,0.205,0.3,0.09,0.125,0.025
PL0012A,49.0001,2017-04-29 14:00:00,9.6,62.0,Wind blowing from the south-southwest,3.0,60.41,0.0,0.0,9.71,23.16,35.13,6.77,14.95,26.74,12.5,31.95,6.17,19.22,28.8,9.98,33.55,3.96,24.34,21.43,10.04,26.22,2.79,31.08,22.74,8.23,0.95,0.7949999999999999,0.62,0.44,0.345,0.205,0.3,0.09,0.125,0.025
